id,type,name,category,latitude,longitude
4323839277,node,（名称不明）,bus_stop,14.7734182,-17.418291
4328538789,node,cinéma thiaroye,bus_stop,14.7443386,-17.3850651
4333867188,node,（名称不明）,bus_stop,14.7281264,-17.4880224
4363241075,node,（名称不明）,bus_stop,14.6835741,-17.4372388
4363241076,node,（名称不明）,bus_stop,14.6866177,-17.4366379
4363241077,node,（名称不明）,bus_stop,14.6874578,-17.4360354
4363241084,node,（名称不明）,bus_stop,14.6978423,-17.4445699
4363241085,node,（名称不明）,bus_stop,14.6978801,-17.4385361
4363241086,node,（名称不明）,bus_stop,14.6980434,-17.4390532
4363241087,node,（名称不明）,bus_stop,14.6986541,-17.4687186
4363241088,node,（名称不明）,bus_stop,14.699719,-17.4368745
4363241789,node,（名称不明）,bus_stop,14.6999576,-17.4701113
4363241790,node,（名称不明）,bus_stop,14.700289,-17.4366309
4363241791,node,（名称不明）,bus_stop,14.7010565,-17.4688285
4363241792,node,（名称不明）,bus_stop,14.7022496,-17.4730557
4363241793,node,Deuxième porte Mermoz,bus_stop,14.7027722,-17.4733993
4363241795,node,（名称不明）,bus_stop,14.7032422,-17.4359178
4363241796,node,（名称不明）,bus_stop,14.7033062,-17.4468801
4363241797,node,（名称不明）,bus_stop,14.7035585,-17.4469904
4363241798,node,（名称不明）,bus_stop,14.7046508,-17.4702192
4363241799,node,（名称不明）,bus_stop,14.704813,-17.4634205
4363241801,node,（名称不明）,bus_stop,14.7055116,-17.4699749
4363241802,node,（名称不明）,bus_stop,14.7057205,-17.4519536
4363241803,node,（名称不明）,bus_stop,14.7057375,-17.4786676
4363241805,node,（名称不明）,bus_stop,14.7063809,-17.446671
4363241806,node,（名称不明）,bus_stop,14.7066147,-17.465049
4363241807,node,（名称不明）,bus_stop,14.7067245,-17.4468027
4363241808,node,（名称不明）,bus_stop,14.707182,-17.4350647
4363241810,node,（名称不明）,bus_stop,14.7077655,-17.4662402
4363241811,node,（名称不明）,bus_stop,14.7079872,-17.4593132
4363241812,node,（名称不明）,bus_stop,14.7082078,-17.4807072
4363241813,node,（名称不明）,bus_stop,14.7083993,-17.4528395
4363241814,node,（名称不明）,bus_stop,14.7087827,-17.4813822
4363241816,node,（名称不明）,bus_stop,14.7090432,-17.4712905
4363241817,node,（名称不明）,bus_stop,14.7092798,-17.4708659
4363241818,node,（名称不明）,bus_stop,14.7094342,-17.4464776
4363241821,node,（名称不明）,bus_stop,14.7106303,-17.4807323
4363241822,node,（名称不明）,bus_stop,14.7107288,-17.4465294
4363241823,node,（名称不明）,bus_stop,14.7117859,-17.4718828
4363241824,node,（名称不明）,bus_stop,14.7119073,-17.4776326
4363241825,node,（名称不明）,bus_stop,14.7122868,-17.4774732
4363241826,node,（名称不明）,bus_stop,14.7124355,-17.446282
4363241828,node,（名称不明）,bus_stop,14.7125995,-17.4609466
4363241829,node,（名称不明）,bus_stop,14.7125868,-17.4464024
4363241830,node,（名称不明）,bus_stop,14.7127505,-17.4623919
4363241831,node,（名称不明）,bus_stop,14.7128349,-17.4612136
4363241832,node,（名称不明）,bus_stop,14.7130246,-17.4622302
4363241834,node,（名称不明）,bus_stop,14.713857,-17.4551338
4363241835,node,（名称不明）,bus_stop,14.7139766,-17.4539967
4363241836,node,（名称不明）,bus_stop,14.7139824,-17.4547329
4363241837,node,（名称不明）,bus_stop,14.7141799,-17.4733954
4363241838,node,（名称不明）,bus_stop,14.7142181,-17.473733
4363241839,node,（名称不明）,bus_stop,14.7146611,-17.4819844
4363241840,node,（名称不明）,bus_stop,14.7151059,-17.4531973
4363241841,node,Arret Terrain Sacre coeur,bus_stop,14.715238,-17.4654538
4363241842,node,（名称不明）,bus_stop,14.7153309,-17.4603043
4363241843,node,（名称不明）,bus_stop,14.7155583,-17.465288
